"id","word","comparison_word"
"46320","فخرالسادات","فخرالسادات"
"46321","فخرالملک","فخرالملک"
"46322","فخرالملوک","فخرالملوک"
"46323","فخرالنسا","فخرالنسا"
"43212","فخرجهان","فخرجهان"
"43213","فخرگل","فخرگل"
"58355","فخفره","فخفره"
"74219","فخم","فخم"
"74221","فخیم","فخیم"
"58357","فخمیدن","فخمیدن"
"58356","فخمنده","فخمنده"
"46325","فخیمه","فخیمه"
"74220","فخور","فخور"
"74222","فدا","فدا"
"74224","فدایی","فدایی"
"58363","فدیات","فدیات"
"74223","فدا شدن","فداشدن"
"43214","فداک","فداک"
"58364","فدیت","فدیت"
"74225","فدراسیون","فدراسیون"
"74226","فدرال","فدرال"
"58358","فدرنجک","فدرنجک"
"58359","فدرنگ","فدرنگ"
"58360","فدره","فدره"
"58361","فدفد","فدفد"
"58365","فدیه","فدیه"
"58362","فدوی","فدوی"
"58366","فذلکه","فذلکه"
"74227","فر","فر"
"58644","فری","فری"
"40855","فیر","فیر"
"74228","فرا","فرا"
"58368","فرا آب کردن","فراابکردن"
"74229","فرا افکندن","فراافکندن"
"58369","فرا آوردن","فرااوردن"
"58370","فرا آورده","فرااورده"
"74231","فرابر","فرابر"
"58372","فرا بریدن","فرابریدن"
"58371","فرا بردن","فرابردن"
"43216","فرابرز","فرابرز"
"58379","فرابه","فرابه"
"58380","فراپایه","فراپایه"
"58382","فراپیش","فراپیش"
"58373","فرا پشت کردن","فراپشتکردن"
"58381","فراپوشیدن","فراپوشیدن"
"40484","فرات","فرات"
"58383","فراتر","فراتر"
"58384","فراته","فراته"
"58385","فراچیدن","فراچیدن"
"46326","فراچهر","فراچهر"
"74232","فراخ","فراخ"
"74235","فراخی","فراخی"
"58407","فراخا","فراخا"
"58386","فراخ ابرو","فراخابرو"
"58387","فراخ آستین","فراخاستین"
"74233","فراخاستن","فراخاستن"
"58388","فراخ آهنگ","فراخاهنگ"
"58389","فراخ بال","فراخبال"
"58390","فراخ بر","فراخبر"
"58391","فراخ بین","فراخبین"
"58408","فراختن","فراختن"
"58409","فراخته","فراخته"
"58394","فراخ دیده","فراخدیده"
"58392","فراخ دست","فراخدست"
"74236","فراخیدن","فراخیدن"
"58393","فراخ دهن","فراخدهن"
"58395","فراخ رفتن","فراخرفتن"
"59484","کچه","کچه"
"58396","فراخ رو","فراخرو"
"58398","فراخ روی","فراخروی"
"58397","فراخ روزی","فراخروزی"
"58410","فراخزیدن","فراخزیدن"
"58399","فراخ زیست","فراخزیست"
"58400","فراخ سال","فراخسال"
"58401","فراخ سخن","فراخسخن"
"58402","فراخ شکم","فراخشکم"
"58403","فراخ شلوار","فراخشلوار"
"58404","فراخ عیش","فراخعیش"
"58405","فراخ کام","فراخکام"
"58406","فراخ کندوری","فراخکندوری"
"58411","فراخنا","فراخنا"
"58412","فراخه","فراخه"
"74234","فراخور","فراخور"
"46384","فریاد","فریاد"
"58414","فرادی","فرادی"
"58466","فراید","فراید"
"58374","فرا دادن","فرادادن"
"58375","فرا داشتن","فراداشتن"
"58650","فریاد یافتن","فریادیافتن"
"58645","فریاد برداشتن","فریادبرداشتن"
"46327","فرادخت","فرادخت"
"58646","فریاد خواستن","فریادخواستن"
"58651","فریادخوان","فریادخوان"
"58647","فریاد خواندن","فریادخواندن"
"58652","فریادخواه","فریادخواه"
"58376","فرا دید","فرادید"
"58648","فریاد داشتن","فریادداشتن"
"58413","فرادر","فرادر"
"58653","فریادرس","فریادرس"
"58649","فریاد رسیدن","فریادرسیدن"
"58654","فریادنامه","فریادنامه"
"43215","فرآذر","فراذر"
"46385","فریار","فریار"
"74237","فرار","فرار"
"43217","فراراد","فراراد"
"74230","فرا رسیدن","فرارسیدن"
"43218","فرارنگ","فرارنگ"
"74238","فراروی","فراروی"
"58415","فرارون","فرارون"
"46328","فراز","فراز"
"74240","فرازی","فرازی"
"58416","فراز آمدن","فرازامدن"
"43219","فرازان","فرازان"
"58428","فرازانیدن","فرازانیدن"
"58417","فراز آوردن","فرازاوردن"
"58418","فراز بردن","فرازبردن"
"58419","فراز بستن","فرازبستن"
"58420","فراز دادن","فرازدادن"
"58421","فراز داشتن","فرازداشتن"
"58430","فرازیدن","فرازیدن"
"58431","فرازیده","فرازیده"
"58422","فراز رسیدن","فرازرسیدن"
"58423","فراز رفتن","فرازرفتن"
"58424","فراز شدن","فرازشدن"
"58425","فراز کردن","فرازکردن"
"58426","فراز کشیدن","فرازکشیدن"
"58427","فراز گرفتن","فرازگرفتن"
"43220","فرازمان","فرازمان"
"43221","فرازنده","فرازنده"
"43222","فراسیاک","فراسیاک"
"46329","فراست","فراست"
"58432","فراستو","فراستو"
"58433","فراستوک","فراستوک"
"58434","فراسر","فراسر"
"74242","فراش","فراش"
"74243","فراش باشی","فراشباشی"
"41287","فراشبند","فراشبند"
"58435","فراشتک","فراشتک"
"58436","فراشتن","فراشتن"
"58437","فراشته","فراشته"
"58377","فرا شدن","فراشدن"
"74244","فراشیدن","فراشیدن"
"58438","فراشه","فراشه"
"58439","فراص","فراص"
"74262","فرایض","فرایض"
"74245","فراعنه","فراعنه"
"74246","فراغ","فراغ"
"58440","فراغ افتادن","فراغافتادن"
"58442","فراغبال","فراغبال"
"74247","فراغت","فراغت"
"58443","فراغت خانه","فراغتخانه"
"58444","فراغت دادن","فراغتدادن"
"58445","فراغت داشتن","فراغتداشتن"
"58441","فراغ خطی","فراغخطی"
"58446","فرافر","فرافر"
"74248","فرافکنی","فرافکنی"
"74249","فراق","فراق"
"58447","فراک","فراک"
"58378","فرا کردن","فراکردن"
"58448","فراکسیون","فراکسیون"
"58449","فراکشیدن","فراکشیدن"
"58450","فراکن","فراکن"
"58451","فراکندن","فراکندن"
"58452","فراگذاشتن","فراگذاشتن"
"58453","فراگرفتن","فراگرفتن"
"46386","فریال","فریال"
"43223","فرام","فرام"
"43230","فراییم","فراییم"
"46330","فرامرز","فرامرز"
"58454","فرامش","فرامش"
"58455","فرامشت","فرامشت"
"74255","فرامین","فرامین"
"74252","فراموش","فراموش"
"74253","فراموش خانه","فراموشخانه"
"74254","فراموش کار","فراموشکار"
"43308","فریان","فریان"
"43231","فرایین","فرایین"
"58456","فرانج","فرانج"
"74263","فرایند","فرایند"
"46424","فرانسیس","فرانسیس"
"40681","فرانسه","فرانسه"
"74256","فرانشیز","فرانشیز"
"58457","فرانق","فرانق"
"46331","فرانک","فرانک"
"41154","فرانکفورت","فرانکفورت"
"58458","فرانمودن","فرانمودن"
"43309","فریانه","فریانه"
"43224","فرانه","فرانه"
"41738","فراهان","فراهان"
"43226","فراهت","فراهت"
"58461","فراهیختن","فراهیختن"
"58460","فراهختن","فراهختن"
"58462","فراهیخته","فراهیخته"
"43227","فراهل","فراهل"
"74258","فراهم","فراهم"
"43228","فراهیم","فراهیم"
"43229","فراهین","فراهین"
"58463","فراواریدن","فراواریدن"
"74259","فراوان","فراوان"
"74260","فراوانی","فراوانی"
"58467","فرآوردن","فراوردن"
"74261","فراورده","فراورده"
"58465","فراویز","فراویز"
"43225","فراوک","فراوک"
"58464","فراوند","فراوند"
"58469","فربی","فربی"
"74379","فریب","فریب"
"58661","فریبی","فریبی"
"46387","فریبا","فریبا"
"58656","فریبان","فریبان"
"58658","فریبانیدن","فریبانیدن"
"58657","فریباندن","فریباندن"
"74380","فریب خوردن","فریبخوردن"
"46332","فربد","فربد"
"74381","فریب دادن","فریبدادن"
"74385","فریبیدن","فریبیدن"
"46388","فریبرز","فریبرز"
"58655","فریب ساز","فریبساز"
"58502","فردر","فردر"
"58659","فریبش","فریبش"
"58660","فریبگاه","فریبگاه"
"43341","فربین","فربین"
"74384","فریبنده","فریبنده"
"74264","فربه","فربه"
"74265","فربهی","فربهی"
"58468","فربه کردن","فربهکردن"
"43232","فربو","فربو"
"43233","فربود","فربود"
"43234","فرپرک","فرپرک"
"58470","فرت","فرت"
"74267","فرتی","فرتی"
"46333","فرتاش","فرتاش"
"58471","فرت فرت","فرتفرت"
"74266","فرتوت","فرتوت"
"43307","فری توس","فریتوس"
"43235","فرتوس","فرتوس"
"43236","فرتوک","فرتوک"
"43310","فریتون","فریتون"
"58473","فرث","فرث"
"40725","فری  تاون","فریتاون"
"46334","فرج","فرج"
"74271","فرجی","فرجی"
"46431","فرجاد","فرجاد"
"58475","فرجار","فرجار"
"58476","فرجاری","فرجاری"
"46335","فرج الله","فرجالله"
"74268","فرجام","فرجام"
"58477","فرجام خواستن","فرجامخواستن"
"58478","فرجام دادن","فرجامدادن"
"74269","فرجامگاه","فرجامگاه"
"74270","فرجه","فرجه"
"43238","فرجهان","فرجهان"
"43237","فرجود","فرجود"
"74272","فرچه","فرچه"
"46336","فرح","فرح"
"43239","فرحان","فرحان"
"46337","فرح انگیز","فرحانگیز"
"43240","فرحانه","فرحانه"
"46338","فرح بانو","فرحبانو"
"46339","فرح بخش","فرحبخش"
"43241","فرحت","فرحت"
"43242","فرحتاج","فرحتاج"
"46340","فرح دخت","فرحدخت"
"46342","فرحناز","فرحناز"
"46341","فرح نوش","فرحنوش"
"46343","فرخ","فرخ"
"43254","فرخ یار","فرخیار"
"58485","فرخار","فرخار"
"58486","فرخاردیس","فرخاردیس"
"58487","فرخاش","فرخاش"
"58488","فرخال","فرخال"
"43256","فرخان","فرخان"
"46344","فرخ بانو","فرخبانو"
"43243","فرخ بخش","فرخبخش"
"43244","فرخ بد","فرخبد"
"43245","فرخ به","فرخبه"
"58480","فرخ پی","فرخپی"
"46345","فرخ تاج","فرختاج"
"58489","فرختار","فرختار"
"43246","فرخ تاش","فرختاش"
"58490","فرخج","فرخج"
"43247","فرخ چهر","فرخچهر"
"43248","فرخ داد","فرخداد"
"58481","فرخ دیم","فرخدیم"
"58482","فرخ روز","فرخروز"
"43257","فرخروز","فرخروز"
"43249","فرخ زات","فرخزات"
"46347","فرخزاد","فرخزاد"
"43250","فرخ زند","فرخزند"
"43255","فرخ یسار","فرخیسار"
"58491","فرخسته","فرخسته"
"58492","فرخش","فرخش"
"43251","فرخ شاد","فرخشاد"
"58493","فرخشه","فرخشه"
"58483","فرخ فال","فرخفال"
"46346","فرخ لقا","فرخلقا"
"43252","فرخ ماه","فرخماه"
"58494","فرخمیدن","فرخمیدن"
"43253","فرخ ناز","فرخناز"
"58495","فرخنج","فرخنج"
"46348","فرخنده","فرخنده"
"43258","فرخنده پی","فرخندهپی"
"43259","فرخنده چهر","فرخندهچهر"
"58496","فرخو","فرخو"
"58497","فرخواگ","فرخواگ"
"58498","فرخویدن","فرخویدن"
"74278","فرد","فرد"
"46389","فرید","فرید"
"74279","فردا","فردا"
"74280","فردایی","فردایی"
"46349","فرداد","فرداد"
"43260","فرداد منش","فردادمنش"
"58499","فرداًفرد","فردافرد"
"43311","فریدالدین","فریدالدین"
"43312","فریدالزمان","فریدالزمان"
"43261","فردان","فردان"
"58500","فردانی","فردانی"
"74282","فردیت","فردیت"
"58501","فردخانه","فردخانه"
"43313","فریدخت","فریدخت"
"46350","فردخت","فردخت"
"46352","فردیس","فردیس"
"58862","فیریدن","فیریدن"
"41879","فریدن","فریدن"
"46353","فردین","فردین"
"46391","فریده","فریده"
"42014","فردوس","فردوس"
"46390","فریدون","فریدون"
"41880","فریدونشهر","فریدونشهر"
"41769","فریدونکنار","فریدونکنار"
"43314","فریر","فریر"
"43315","فریرخ","فریرخ"
"43316","فریرو","فریرو"
"58662","فریرون","فریرون"
"74283","فرز","فرز"
"58507","فرزی","فرزی"
"74388","فریز","فریز"
"46354","فرزاد","فرزاد"
"46355","فرزام","فرزام"
"43264","فرزیان","فرزیان"
"46356","فرزان","فرزان"
"46357","فرزان دخت","فرزاندخت"
"74286","فرزانگی","فرزانگی"
"46358","فرزانه","فرزانه"
"58503","فرزجه","فرزجه"
"58504","فرزد","فرزد"
"58367","فر زدن","فرزدن"
"74389","فریزر","فریزر"
"43262","فرزن","فرزن"
"46359","فرزین","فرزین"
"58508","فرزین بند","فرزینبند"
"74288","فرزند","فرزند"
"58505","فرزند خوانده","فرزندخوانده"
"58506","فرزنگ","فرزنگ"
"43263","فرزنه","فرزنه"
"58509","فرژ","فرژ"
"58510","فرس","فرس"
"58663","فریس","فریس"
"43317","فریسا","فریسا"
"74291","فرسای","فرسای"
"43265","فرساد","فرساد"
"58515","فرساییدن","فرساییدن"
"74292","فرسایش","فرسایش"
"43266","فرسام","فرسام"
"58514","فرسان","فرسان"
"58516","فرسپ","فرسپ"
"74293","فرستادن","فرستادن"
